WeekOfMonth,WeekOfMonthClaimed,Age,FraudFound_P,PolicyNumber,RepNumber,Deductible,DriverRating,Year,Month,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,VehiclePrice,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy
4,5,41,0,12197,10,400,3,1996,2,5,6,0,1,2,1,1,0,2,1,2,4,3,2,5,5,1,0,1,1,0,0,2
3,4,28,0,12198,5,400,4,1996,7,4,17,1,4,7,1,0,0,0,0,5,4,3,2,6,4,1,0,1,2,0,0,1
3,3,65,0,12199,1,400,3,1996,7,0,2,0,0,7,1,1,0,0,0,1,4,3,2,7,7,1,0,1,0,0,0,1
2,2,53,0,12200,15,400,3,1996,7,4,17,1,4,1,1,0,0,1,0,1,4,3,2,7,6,1,0,1,2,0,0,0
2,3,46,0,12201,16,400,3,1996,4,5,2,1,1,4,1,1,1,2,1,2,4,3,0,7,6,1,0,1,0,0,0,2
1,2,63,0,12202,7,400,2,1996,4,3,17,1,2,4,1,1,0,1,0,0,4,3,3,5,7,1,0,1,0,3,1,0
2,3,29,0,12203,11,400,1,1996,4,5,6,1,1,4,1,0,1,0,0,2,4,3,0,5,4,1,0,1,1,0,0,1
4,4,34,0,12204,12,400,2,1996,6,0,6,1,0,5,1,0,0,2,1,1,4,3,2,5,4,1,0,1,3,0,0,2
4,4,52,0,12205,2,400,1,1996,7,0,0,1,0,7,1,1,0,2,1,1,4,3,3,7,6,1,0,1,0,0,0,2
4,5,65,0,12206,13,400,3,1996,7,6,17,1,0,7,1,1,0,1,0,1,4,3,2,7,7,1,0,1,2,0,0,0
5,2,39,0,12207,11,400,2,1996,5,4,6,1,4,7,1,1,1,0,0,1,4,3,0,6,5,1,0,1,1,0,0,1
3,3,74,0,12208,14,400,4,1996,9,4,9,1,4,9,1,1,1,1,0,0,4,3,1,7,8,1,0,1,0,0,0,0
1,1,60,0,12209,12,400,2,1996,9,1,13,1,3,9,1,1,0,2,1,1,4,3,3,7,7,1,0,1,0,0,0,2
5,1,45,0,12210,11,400,3,1996,8,2,1,1,0,9,1,1,0,2,1,5,4,3,2,7,5,1,0,0,0,0,0,2
4,1,55,0,12211,5,400,4,1996,4,5,13,1,0,6,1,0,0,2,1,1,4,3,3,6,6,1,0,1,0,0,0,2
4,1,38,0,12212,8,400,4,1996,4,5,13,1,3,5,1,1,1,0,0,1,0,1,1,6,5,1,0,1,0,0,0,1
2,2,29,0,12213,2,400,3,1996,5,6,2,1,0,6,1,0,0,0,0,2,4,3,0,6,4,1,0,1,0,0,0,1
3,3,60,1,12214,10,400,2,1996,4,6,6,0,2,4,1,1,0,0,0,1,4,3,3,7,7,1,0,1,3,0,0,1
2,2,54,0,12215,13,700,3,1996,8,5,13,1,2,8,1,1,1,1,0,1,4,3,0,7,6,1,0,1,0,0,0,0
4,1,31,0,12216,5,400,3,1996,6,4,9,1,3,10,1,1,0,4,1,5,4,3,2,4,4,1,0,1,0,0,0,1
4,4,34,0,12217,9,400,1,1996,4,1,6,1,3,4,1,1,1,2,1,1,4,3,2,4,4,1,0,1,0,0,0,2
4,1,26,0,12218,11,400,3,1996,7,4,9,1,4,8,1,0,1,2,1,2,4,3,3,5,4,1,0,1,0,0,0,2
3,3,34,0,12219,3,400,2,1996,10,4,2,1,4,10,1,1,0,2,1,1,4,3,3,6,4,1,0,1,3,0,2,2
1,1,36,0,12220,2,400,1,1996,10,1,6,1,2,10,1,1,0,2,1,1,4,3,3,6,5,1,0,1,0,0,0,2
5,1,26,0,12221,2,400,4,1996,9,0,13,1,2,10,1,0,0,0,0,2,4,3,3,6,4,1,0,1,3,0,0,1
3,3,36,0,12222,2,400,1,1996,11,5,13,0,0,11,1,1,1,1,0,0,4,3,0,6,5,1,0,1,0,0,0,0
3,3,80,0,12223,14,400,1,1996,4,0,6,1,1,4,1,0,0,1,0,1,4,3,0,7,8,1,0,1,2,3,1,0
3,5,22,0,12224,16,400,4,1996,8,5,6,1,1,9,1,0,1,1,0,5,4,3,1,0,3,1,0,1,0,0,0,0
1,1,58,0,12225,10,400,2,1996,8,0,5,1,0,8,1,1,0,2,1,3,4,3,2,5,7,1,0,1,2,0,0,2
1,1,48,0,12226,6,400,1,1996,7,1,5,1,2,7,1,1,0,1,0,2,4,3,3,6,6,1,0,1,3,0,0,0
3,3,50,0,12227,5,400,1,1996,3,1,9,1,1,3,1,1,0,2,1,1,4,3,2,6,6,1,0,1,0,0,0,2
2,2,40,0,12228,7,400,4,1996,9,6,9,1,1,9,1,1,0,2,1,1,4,3,1,5,5,1,0,1,0,0,0,2
2,2,41,0,12229,11,400,1,1996,10,3,9,1,3,10,1,1,1,0,0,2,4,3,2,6,5,0,0,1,2,0,0,1
2,3,46,0,12230,9,400,1,1996,9,5,18,1,0,9,1,1,1,1,0,2,4,3,0,7,6,1,0,1,3,0,0,0
2,2,33,0,12231,10,400,3,1996,9,6,13,1,1,9,1,1,1,0,0,1,4,3,3,6,4,1,0,1,1,0,0,1
3,4,39,1,12232,15,400,2,1996,4,0,13,1,0,4,1,1,0,1,0,0,4,3,1,6,5,1,0,1,2,0,0,0
3,4,34,0,12233,16,400,4,1996,9,3,5,1,1,9,1,0,0,0,0,2,4,3,3,5,4,0,0,1,3,0,0,1
4,2,24,0,12234,16,400,3,1996,8,5,2,1,0,9,1,0,0,2,1,2,4,3,1,4,3,1,0,0,0,0,0,2
3,4,44,0,12235,4,400,1,1996,1,0,17,1,3,1,0,1,0,1,0,1,4,3,1,6,5,1,0,1,0,0,0,0
4,4,38,0,12236,15,400,4,1996,1,1,13,1,2,1,1,1,0,2,1,2,4,3,0,7,5,1,0,1,3,0,0,2
3,4,27,1,12237,10,400,3,1996,4,0,13,1,1,4,1,1,0,1,0,1,4,3,1,5,4,1,0,1,3,0,0,0
1,2,44,0,12238,6,400,1,1996,1,2,17,1,0,1,1,1,0,1,0,5,4,3,2,6,5,1,0,1,1,0,0,0
1,1,59,0,12239,3,400,1,1996,1,3,17,1,4,1,1,1,1,0,0,1,4,3,2,7,7,1,0,1,3,0,0,1
1,3,28,0,12240,2,400,2,1996,1,3,2,1,1,1,1,1,0,0,0,1,4,3,2,5,4,1,0,1,1,0,0,1
3,5,27,0,12241,8,500,2,1996,5,1,2,1,1,7,1,0,0,2,1,3,4,3,3,6,4,1,0,1,3,2,0,2
2,2,24,0,12242,8,400,1,1996,10,6,17,1,0,10,1,0,0,0,0,1,4,3,0,4,3,0,0,1,2,0,0,1
1,2,38,0,12243,10,400,1,1996,5,5,6,1,0,7,1,0,0,1,0,5,4,3,0,6,5,1,0,1,2,0,0,0
1,2,42,0,12244,11,400,4,1996,10,0,9,1,1,10,1,0,0,2,1,5,4,3,2,6,5,1,0,1,3,3,1,2
3,1,36,1,12245,7,400,1,1996,4,1,13,1,0,6,1,1,0,1,0,0,4,3,1,6,5,1,0,1,2,0,0,0
1,1,61,0,12246,13,700,4,1996,9,6,0,0,1,9,1,1,0,2,1,1,4,3,2,7,7,1,0,1,3,0,0,2
4,4,53,0,12247,11,400,3,1996,8,6,13,0,1,8,1,1,0,2,1,2,4,3,1,7,6,1,0,1,2,0,0,2
2,2,57,0,12248,13,400,1,1996,6,5,9,1,0,5,1,1,0,0,0,5,4,3,3,7,7,1,0,1,3,0,0,1
3,4,32,1,12249,13,400,3,1996,4,1,2,1,2,4,1,0,0,1,0,1,4,3,0,5,4,1,0,1,0,0,0,0
2,2,36,0,12250,12,400,3,1996,9,5,17,1,3,9,1,1,0,2,1,2,4,3,3,4,5,1,0,1,0,0,0,2
1,2,58,0,12251,15,400,2,1996,9,3,13,1,0,9,1,1,0,1,0,2,4,3,3,7,7,1,0,1,1,0,0,0
4,3,0,0,12252,5,400,1,1996,8,5,6,1,4,9,1,0,0,1,0,5,4,3,0,0,0,1,0,1,0,0,0,0
3,3,59,0,12253,1,400,1,1996,3,0,6,1,0,3,1,1,0,2,1,1,4,3,1,6,7,1,0,1,3,0,0,2
2,3,26,0,12254,7,400,3,1996,9,4,13,0,0,9,1,1,0,1,0,0,4,3,1,6,4,1,0,1,0,0,0,0
1,2,31,0,12255,7,400,1,1996,8,0,17,1,0,9,0,0,0,1,0,1,4,3,1,5,4,1,0,1,0,0,0,0
4,2,57,0,12256,5,400,1,1996,5,4,13,1,1,7,1,1,0,7,2,5,4,3,2,7,7,1,0,1,3,0,0,1
1,2,63,0,12257,6,400,2,1996,5,1,9,1,0,6,1,1,1,0,0,2,4,3,2,6,7,1,0,1,0,0,0,1
2,2,31,0,12258,13,400,4,1996,2,4,17,1,4,2,0,1,0,2,1,2,4,3,2,5,4,1,0,1,2,0,0,2
2,3,70,0,12259,10,400,1,1996,2,5,17,1,0,2,0,1,1,1,0,1,4,3,2,7,8,1,0,1,2,0,0,0
2,3,30,0,12260,7,400,4,1996,2,4,17,1,1,2,1,1,1,1,0,1,4,3,0,5,4,1,0,1,0,0,2,0
2,2,27,0,12261,4,400,3,1996,1,4,13,1,4,1,1,0,0,0,0,0,4,3,2,4,4,1,0,1,1,0,0,1
1,1,21,0,12262,2,400,1,1996,10,6,13,1,0,10,1,0,0,0,0,1,4,3,2,4,3,1,0,1,1,0,0,1
5,1,30,0,12263,11,400,1,1996,9,1,16,1,4,10,1,1,0,2,1,3,4,3,0,5,4,1,0,0,2,0,0,2
3,3,26,0,12264,6,400,2,1996,4,1,17,1,3,4,1,1,1,0,0,1,4,3,3,5,4,1,0,1,3,0,0,1
1,2,36,0,12265,14,400,1,1996,5,3,9,1,4,6,1,1,1,2,1,1,4,3,2,6,5,1,0,1,1,3,1,2
1,2,37,0,12266,5,400,3,1996,4,4,6,1,3,4,1,1,0,1,0,5,4,3,2,7,5,1,0,1,3,0,0,0
4,1,34,0,12267,1,400,2,1996,3,2,13,1,4,4,0,0,0,1,0,0,4,3,0,5,4,1,0,1,1,0,0,0
4,4,39,0,12268,10,400,3,1996,9,1,2,1,1,9,0,1,0,2,1,5,4,3,2,6,5,1,0,1,0,0,0,2
3,4,27,0,12269,7,400,3,1996,9,1,13,1,0,9,1,0,1,1,0,2,4,3,1,5,4,1,0,1,3,0,0,0
4,4,31,0,12270,5,400,1,1996,5,1,6,0,2,6,1,1,0,0,0,2,4,3,3,6,4,1,0,1,0,0,0,1
5,1,33,0,12271,12,400,4,1996,6,3,13,1,0,6,1,1,1,1,0,1,4,3,0,6,4,1,0,1,0,0,0,0
1,4,33,0,12272,15,400,1,1996,6,2,13,1,2,5,1,0,1,0,0,1,4,3,0,6,4,1,0,1,3,0,0,1
4,2,47,0,12273,13,400,3,1996,4,3,13,1,0,5,1,1,1,0,0,1,4,3,0,7,6,1,0,1,0,0,0,1
4,4,31,0,12274,6,400,4,1996,3,3,6,1,4,3,1,0,0,2,1,2,4,3,2,5,4,1,0,1,2,0,0,2
4,4,52,0,12275,8,400,1,1996,3,3,18,1,4,3,0,1,0,2,1,3,4,3,0,7,6,1,0,1,3,0,0,2
1,1,33,0,12276,16,400,3,1996,3,4,6,0,0,3,0,1,1,0,0,1,4,3,1,4,4,1,0,1,0,0,0,1
3,3,42,0,12277,13,400,2,1996,5,5,13,1,1,6,0,1,1,0,0,1,4,3,0,4,5,1,0,1,0,0,0,1
1,1,23,0,12278,3,400,4,1996,5,6,2,0,2,6,1,1,0,0,0,1,4,3,2,4,3,1,0,1,0,0,0,1
3,4,27,1,12279,2,400,3,1996,4,2,17,1,2,4,1,1,0,0,0,1,4,3,0,6,4,1,0,1,1,0,0,1
4,1,38,0,12280,7,400,1,1996,3,0,13,1,3,4,0,0,0,2,1,1,4,3,2,6,5,1,0,1,1,0,0,2
3,3,42,0,12281,10,400,1,1996,3,4,13,1,0,3,1,0,1,1,0,1,4,3,0,6,5,1,0,1,3,0,0,0
2,4,63,0,12282,12,400,4,1996,5,0,13,1,1,1,1,1,0,1,0,1,4,3,2,7,7,1,0,1,0,0,0,0
3,2,31,0,12283,1,400,3,1996,3,2,2,1,0,1,1,1,0,6,2,5,4,3,3,4,4,1,0,1,3,0,0,0
1,1,40,0,12284,11,400,3,1996,11,4,6,1,4,11,0,1,0,1,0,0,4,3,0,6,5,1,0,1,1,0,0,0
3,4,48,0,12285,8,400,1,1996,0,3,6,1,0,0,0,1,0,1,0,0,4,3,0,7,6,1,0,1,0,0,0,0
4,4,63,0,12286,12,400,1,1996,0,6,1,1,1,0,1,1,0,0,0,1,4,3,2,7,7,1,0,1,1,1,1,1
4,2,42,0,12287,12,400,2,1996,0,0,9,1,0,4,1,1,0,2,1,1,4,3,2,6,5,1,0,1,0,0,0,2
1,2,48,0,12288,12,400,4,1996,1,4,9,1,2,1,1,1,1,0,0,1,4,3,0,7,6,1,0,1,3,0,0,1
2,2,28,0,12289,15,400,1,1996,1,2,17,1,2,1,0,1,0,1,0,1,4,3,0,5,4,1,0,1,1,0,0,0
3,4,44,0,12290,15,400,1,1996,1,1,13,1,0,1,1,1,1,1,0,0,4,3,0,7,5,1,0,1,2,0,0,0
3,1,27,0,12291,2,400,2,1996,1,0,9,1,4,2,0,0,0,0,0,1,4,3,1,5,4,1,0,1,0,0,0,1
4,5,48,0,12292,15,500,4,1996,1,2,13,1,0,1,0,0,0,2,1,1,4,3,2,6,6,1,0,1,0,2,0,2
3,4,44,1,12293,6,400,3,1996,4,2,13,1,1,4,1,1,0,0,0,1,4,3,2,5,5,1,0,1,2,0,0,1
5,1,41,0,12294,1,400,3,1996,1,0,5,1,4,2,1,1,0,1,0,1,4,3,0,6,5,1,0,1,0,0,0,0
3,4,61,0,12295,15,400,3,1996,2,3,13,1,3,2,1,1,0,2,1,2,4,3,3,7,7,1,0,1,0,0,0,2
4,5,61,0,12296,5,400,1,1996,2,3,9,1,0,2,1,1,1,0,0,1,4,3,2,6,7,1,0,1,3,0,0,1
5,3,43,0,12297,15,400,4,1996,2,2,13,0,4,3,0,1,0,1,0,0,4,3,0,6,5,1,0,1,0,0,0,0
5,3,22,0,12298,1,400,2,1996,2,3,17,1,2,3,1,0,0,0,0,2,4,3,3,4,3,1,0,1,0,0,0,1
2,2,54,0,12299,3,400,1,1996,3,4,13,1,0,3,1,1,0,1,0,1,4,3,2,7,6,1,0,1,1,0,0,0
2,2,47,0,12300,1,400,2,1996,3,1,6,1,1,3,1,1,0,2,1,1,4,3,2,7,6,1,0,1,1,0,0,2
3,4,42,0,12301,10,400,3,1996,3,0,0,1,2,3,0,1,0,1,0,2,4,3,1,7,5,1,0,1,0,0,2,0
4,2,46,0,12302,14,400,2,1996,3,6,17,1,3,4,0,1,0,2,1,1,4,3,3,6,6,1,0,1,0,0,0,2
5,1,55,0,12303,16,400,2,1996,3,5,6,1,3,4,1,1,0,0,0,1,4,3,2,6,6,1,0,1,3,0,0,1
1,2,32,0,12304,12,400,3,1996,4,4,13,0,0,4,1,1,0,2,1,1,4,3,2,5,4,1,0,1,2,0,0,2
3,3,50,0,12305,16,400,1,1996,4,5,6,1,4,4,1,1,0,0,0,1,4,3,2,6,6,1,0,1,2,0,0,1
3,2,36,0,12306,16,400,1,1996,4,6,9,1,1,5,1,1,0,2,1,5,4,3,3,6,5,1,0,1,2,0,0,2
5,5,31,0,12307,3,400,4,1996,4,0,6,0,1,4,1,1,0,0,0,1,3,2,0,6,4,1,0,1,0,3,1,1
2,3,33,0,12308,3,400,1,1996,6,4,2,1,2,5,1,1,0,0,0,5,4,3,3,3,4,1,0,1,3,0,0,1
4,4,30,0,12309,13,400,4,1996,6,1,13,1,1,5,1,0,0,2,1,1,4,3,1,6,4,1,0,1,0,0,0,2
1,2,52,0,12310,11,400,2,1996,8,1,13,1,4,8,1,1,1,1,0,0,4,3,1,7,6,1,0,1,3,0,0,0
2,2,36,0,12311,1,400,1,1996,8,2,9,1,2,8,0,1,1,0,0,1,4,3,0,4,5,1,0,1,0,0,0,1
4,1,30,0,12312,7,400,3,1996,8,5,13,0,0,9,1,1,0,1,0,1,4,3,2,6,4,1,0,1,1,0,0,0
3,4,50,0,12313,12,400,4,1996,4,3,13,1,0,4,1,1,1,1,0,1,4,3,0,7,6,1,0,1,0,0,0,0
1,1,27,0,12314,16,400,2,1996,9,1,9,0,1,9,1,0,0,0,0,5,4,3,1,5,4,1,0,1,0,0,0,1
3,4,46,0,12315,9,400,4,1996,9,5,13,1,1,9,1,1,0,1,0,1,4,3,0,7,6,1,0,1,0,0,0,0
3,4,46,0,12316,16,400,4,1996,4,3,9,1,0,4,1,1,1,1,0,1,4,3,2,7,6,1,0,1,2,0,0,0
5,1,55,0,12317,1,400,2,1996,9,5,17,1,2,10,1,1,0,1,0,1,4,3,0,7,6,1,0,1,2,0,0,0
1,1,28,0,12318,16,400,1,1996,11,0,13,1,0,11,0,0,0,2,1,5,4,3,2,6,4,1,0,1,0,0,0,2
1,1,44,0,12319,10,400,3,1996,1,4,17,0,0,1,1,1,1,2,1,1,4,3,2,6,5,0,0,1,0,0,0,2
1,1,35,0,12320,6,400,4,1996,1,4,13,1,0,1,1,1,0,1,0,1,4,3,1,5,4,1,0,1,0,0,0,0
3,4,37,0,12321,15,400,4,1996,1,0,9,0,2,1,0,1,0,0,0,1,4,3,0,6,5,1,0,1,2,0,0,1
3,4,65,0,12322,15,400,3,1996,1,0,13,1,3,1,1,1,0,0,0,1,4,3,1,7,7,1,0,1,0,0,0,1
5,1,36,0,12323,8,400,4,1996,2,4,2,1,0,3,0,1,1,2,1,1,4,3,3,6,5,1,0,1,0,0,0,2
4,1,38,0,12324,15,400,3,1996,3,2,9,1,4,4,0,0,1,1,0,1,4,3,1,4,5,1,0,1,0,0,0,0
3,4,39,0,12325,9,400,3,1996,4,3,17,1,1,4,1,1,1,1,0,1,4,3,0,7,5,1,0,1,0,0,0,0
5,1,33,0,12326,15,400,4,1996,4,2,6,1,3,5,1,0,0,4,1,5,4,3,0,5,4,1,0,1,0,0,0,1
1,5,29,0,12327,4,400,4,1996,6,3,9,1,2,5,0,1,0,2,1,2,4,3,1,6,4,1,0,1,0,0,0,2
1,1,55,0,12328,10,400,4,1996,6,6,9,1,0,5,1,1,0,0,0,2,4,3,0,7,6,1,0,1,0,3,1,1
4,1,46,0,12329,14,400,4,1996,6,1,13,1,4,10,0,1,0,0,0,1,4,3,2,6,6,1,0,1,0,0,0,1
5,1,54,0,12330,8,400,1,1996,6,2,13,1,0,6,1,0,0,6,2,5,4,3,3,6,6,1,0,1,2,0,0,0
5,1,34,0,12331,10,400,4,1996,6,2,13,1,1,6,0,0,0,2,1,1,4,3,1,6,4,1,0,1,3,0,0,2
1,2,34,0,12332,1,400,2,1996,5,6,13,1,0,6,1,0,0,0,0,2,4,3,0,5,4,1,0,1,3,0,0,1
1,2,24,0,12333,15,400,3,1996,5,3,9,1,4,6,1,0,1,0,0,1,4,3,0,4,3,1,0,1,0,0,0,1
2,2,48,0,12334,2,400,1,1996,5,2,2,1,0,7,1,1,0,2,1,3,4,3,3,7,6,1,0,1,0,0,0,2
3,5,27,0,12335,16,400,4,1996,4,4,13,1,0,4,1,1,1,0,0,0,4,3,2,5,4,1,0,1,1,0,0,1
4,4,56,0,12336,10,400,3,1996,5,1,0,0,2,6,1,1,1,1,0,5,4,3,0,7,7,1,0,1,0,0,0,0
4,5,38,0,12337,5,400,3,1996,7,3,9,1,3,7,1,0,0,2,1,1,4,3,1,2,5,1,0,1,0,0,0,2
5,5,41,0,12338,16,400,2,1996,7,0,9,1,0,7,1,1,0,2,1,3,4,3,2,7,5,1,0,1,2,0,0,2
1,2,33,0,12339,15,400,1,1996,8,4,2,1,0,9,1,0,0,0,0,5,4,3,0,4,4,1,0,1,2,0,0,1
1,1,39,0,12340,16,400,2,1996,10,4,6,1,0,10,0,1,0,0,0,1,4,3,0,5,5,1,0,1,3,0,0,1
1,1,36,0,12341,5,400,3,1996,10,4,17,1,4,10,1,1,1,0,0,1,4,3,1,6,5,1,0,1,2,0,0,1
3,3,30,0,12342,1,400,1,1996,10,1,6,1,0,10,1,0,1,0,0,1,4,3,0,6,4,1,0,1,0,0,2,1
3,3,56,0,12343,7,500,1,1996,10,4,17,1,0,10,0,1,0,2,1,2,4,3,2,7,7,0,0,1,0,0,0,2
3,3,52,0,12344,9,400,4,1996,10,3,11,1,4,10,1,1,0,0,0,1,4,3,0,6,6,1,0,1,0,0,0,1
2,3,46,0,12345,8,400,2,1996,10,6,17,1,4,10,1,1,0,2,1,1,4,3,2,7,6,1,0,1,0,0,0,2
2,3,52,0,12346,16,400,3,1996,10,0,13,1,1,10,0,1,0,0,0,3,4,3,2,7,6,1,0,1,0,0,0,1
2,2,32,0,12347,3,400,3,1996,10,0,17,1,0,10,1,0,0,2,1,1,4,3,2,4,4,1,0,1,1,0,0,2
2,3,31,0,12348,4,400,3,1996,10,4,2,1,1,10,1,0,0,0,0,1,4,3,0,5,4,1,0,1,0,0,0,1
2,4,44,0,12349,16,400,1,1996,10,4,0,1,4,10,1,1,0,1,0,1,4,3,0,6,5,1,0,1,2,3,1,0
1,2,43,0,12350,13,400,3,1996,10,6,17,1,1,10,1,1,0,1,0,1,4,3,0,6,5,1,0,1,0,0,0,0
5,1,51,0,12351,3,400,1,1996,9,1,5,0,3,10,1,1,1,0,0,3,4,3,1,7,6,1,0,1,3,0,0,1
2,2,29,0,12352,10,400,1,1996,9,3,17,1,0,10,1,0,0,2,1,1,4,3,2,4,4,1,0,1,1,0,0,2
2,4,30,0,12353,14,400,2,1996,9,0,9,1,1,10,1,0,0,1,0,2,4,3,2,5,4,1,0,1,0,0,0,0
2,4,32,0,12354,12,400,3,1996,8,2,9,1,4,8,0,0,0,0,0,1,4,3,2,6,4,1,0,1,0,0,0,1
1,1,30,0,12355,13,400,2,1996,8,0,3,1,0,8,1,0,0,2,1,2,4,3,1,5,4,1,0,1,0,0,0,2
3,1,21,0,12356,2,400,1,1996,7,6,6,1,0,8,1,0,1,0,0,1,4,3,0,3,3,1,0,1,3,0,0,1
5,5,35,0,12357,12,400,3,1996,5,4,9,1,3,7,1,0,0,0,0,2,4,3,2,5,4,1,0,1,1,0,0,1
3,3,44,0,12358,13,400,3,1996,5,3,6,1,3,6,1,0,0,2,1,1,4,3,2,7,5,1,0,1,3,0,0,2
3,3,36,0,12359,16,400,1,1996,5,0,2,1,1,6,1,0,0,2,1,2,4,3,3,6,5,1,0,1,0,0,0,2
2,2,53,0,12360,1,400,2,1996,5,2,17,1,2,6,1,0,0,3,1,0,4,3,1,7,6,1,0,1,2,0,0,0
2,3,51,0,12361,13,400,1,1996,5,3,13,1,0,6,0,1,0,0,0,1,4,3,1,5,6,1,0,1,0,0,0,1
2,3,37,0,12362,9,400,2,1996,5,1,13,1,1,6,1,1,1,0,0,2,4,3,2,6,5,1,0,1,3,0,0,1
1,3,48,0,12363,3,400,4,1996,5,2,0,1,3,6,1,0,0,1,0,1,4,3,3,6,6,1,0,1,2,0,0,0
1,1,35,0,12364,1,400,1,1996,5,0,13,1,0,6,1,1,0,0,0,2,4,3,2,5,4,1,0,1,3,0,0,1
5,2,35,0,12365,4,400,1,1996,6,4,13,1,1,6,0,0,0,0,0,1,4,3,1,5,4,1,0,1,0,0,0,1
4,5,39,0,12366,13,400,4,1996,6,0,5,0,2,5,1,1,1,1,0,2,4,3,2,6,5,1,0,1,0,0,0,0
3,4,46,1,12367,7,400,2,1996,4,5,5,1,3,4,1,1,0,2,1,3,4,3,2,7,6,1,0,1,3,0,0,2
1,1,42,0,12368,16,400,3,1996,6,6,6,1,0,5,1,1,1,0,0,1,4,3,1,6,5,1,0,1,0,0,0,1
1,1,31,0,12369,5,400,2,1996,6,4,6,1,4,5,1,1,0,0,0,2,4,3,2,5,4,1,0,1,3,0,0,1
2,3,32,0,12370,9,400,3,1996,4,3,17,1,2,4,1,1,1,2,1,1,4,3,2,5,4,1,0,1,0,3,1,2
1,3,50,0,12371,14,400,3,1996,4,4,9,1,2,4,0,2,0,0,0,1,4,3,0,6,6,1,0,1,0,0,0,1
1,1,42,0,12372,16,400,1,1996,4,3,13,1,4,4,0,1,1,1,0,0,4,3,0,7,5,1,0,1,0,0,0,0
4,5,34,0,12373,2,400,1,1996,3,3,9,1,4,3,1,1,0,2,1,2,4,3,3,5,4,1,0,1,2,0,0,2
2,2,53,0,12374,6,400,2,1996,3,4,13,1,0,3,1,1,1,2,1,2,4,3,0,6,6,1,0,1,1,0,0,2
2,2,30,0,12375,4,400,3,1996,3,5,17,1,5,3,1,1,0,0,0,1,4,3,2,5,4,1,0,1,0,0,0,1
1,2,28,0,12376,6,400,4,1996,3,5,9,1,4,3,1,1,1,2,1,2,4,3,1,6,4,1,0,1,1,0,0,2
4,4,32,0,12377,13,400,2,1996,2,6,6,1,0,2,1,0,1,2,1,5,4,3,2,5,4,1,0,1,1,1,0,2
4,1,53,0,12378,8,400,2,1996,2,4,2,0,0,3,1,1,0,1,0,1,4,3,1,6,6,1,0,1,2,0,0,0
4,5,32,0,12379,4,400,2,1996,2,5,6,1,1,2,1,0,1,1,0,1,4,3,0,5,4,1,0,1,0,0,0,0
3,4,42,0,12380,5,400,2,1996,2,4,2,1,2,2,1,1,1,0,0,2,4,3,2,6,5,1,0,1,2,0,0,1
2,2,74,0,12381,14,400,1,1996,2,6,18,1,0,2,1,0,0,1,0,5,4,3,2,7,8,1,0,1,2,0,0,0
2,2,42,0,12382,16,400,4,1996,2,5,13,1,2,6,1,1,1,2,1,1,4,3,3,6,5,1,0,1,3,0,0,2
2,2,51,0,12383,1,400,4,1996,2,0,6,1,0,2,1,1,0,2,1,2,4,3,3,7,6,1,0,1,1,0,2,2
3,3,32,0,12384,14,400,3,1996,1,1,17,1,1,2,1,1,0,1,0,0,4,3,2,5,4,1,0,1,0,0,0,0
3,5,52,0,12385,7,400,4,1996,4,5,2,1,0,4,0,1,1,1,0,1,4,3,1,5,6,1,0,1,1,0,0,0
1,1,32,0,12386,16,400,4,1996,11,0,6,0,0,11,0,0,0,0,0,1,4,3,2,1,4,1,0,1,0,0,0,1
4,4,37,0,12387,12,400,2,1996,10,3,13,1,4,10,1,1,0,2,1,2,4,3,2,7,5,1,0,1,0,0,0,2
3,4,48,1,12388,15,400,1,1996,4,5,13,1,0,4,1,1,0,0,0,1,4,3,2,7,6,1,0,1,1,0,0,1
3,4,30,0,12389,5,400,1,1996,9,3,13,1,0,9,1,1,1,1,0,1,4,3,2,6,4,1,0,1,0,0,0,0
4,4,51,0,12390,15,400,4,1996,4,6,9,1,3,4,1,1,1,1,0,4,4,3,1,5,6,1,0,1,0,0,0,0
3,3,27,0,12391,13,400,2,1996,9,0,6,1,2,9,1,0,1,2,1,1,4,3,2,5,4,1,0,1,3,3,1,2
4,3,38,1,12392,14,400,2,1996,4,6,2,1,1,5,1,1,0,0,0,2,4,3,2,5,5,1,0,1,1,0,0,1
1,1,23,0,12393,1,400,3,1996,9,0,2,1,2,9,1,0,1,1,0,1,4,3,0,4,3,1,0,1,2,0,0,0
4,5,68,0,12394,3,500,2,1996,4,6,9,1,1,4,1,1,1,0,0,1,4,3,2,7,8,1,0,1,3,2,0,1
4,5,32,0,12395,14,400,4,1996,8,2,2,1,4,8,1,0,0,2,1,1,4,3,3,5,4,1,0,1,2,0,0,2
2,3,31,0,12396,1,400,2,1996,8,1,9,1,2,8,1,1,0,2,1,2,4,3,2,6,4,1,0,1,2,0,0,2
3,3,58,0,12397,12,400,4,1996,8,2,2,0,1,8,1,1,1,0,0,5,4,3,1,7,7,1,0,1,0,0,0,1
5,1,49,0,12398,5,400,2,1996,5,5,13,1,0,7,1,1,1,1,0,1,4,3,0,7,6,1,0,1,1,0,0,0
